date,ticker,open,high,low,close,volume,daily_return_pct,log_return,intraday_range_pct,overnight_gap_pct,sma_20,sma_50,volatility_20_pct,drawdown_pct,volume_ratio_20,pre_regular_listing
2025-03-31,SNDK,47.40999984741211,48.39500045776367,47.02000045776367,47.61000061035156,2113400,-2.7772117142128905,-0.028165054615549856,2.9002320278958087,-3.185626576279299,51.96800003051758,,73.22509289293214,-15.615026310729208,0.5651195002861161,False
2025-04-01,SNDK,47.54999923706055,49.36000061035156,46.58000183105469,48.11000061035156,2115600,1.050199524448825,0.0104472323717002,5.84647491882637,-0.12602682739299986,51.93900012969971,,72.48125257879332,-14.728815718338218,0.5973259246396944,False
2025-04-02,SNDK,46.91999816894531,48.709999084472656,46.5099983215332,47.66999816894531,1725300,-0.9145758383373948,-0.009187837592261161,4.68883386358603,-2.4735032764688913,51.898999977111814,,72.53360424369552,-15.508685366842446,0.5112818050888142,False
2025-04-03,SNDK,44.79999923706055,44.79999923706055,37.54999923706055,38.2599983215332,7372000,-19.739878768324072,-0.21989731066359486,16.183035989881176,-6.020555993548227,51.486999893188475,,105.80975488010213,-32.187168445191006,2.085316368686876,False
2025-04-04,SNDK,35.720001220703125,35.869998931884766,28.36000061035156,30.11000061035156,11428600,-21.301615443602163,-0.23954755737772215,21.02463064077515,-6.638779958859898,50.44249992370605,,126.82867187851284,-46.63239704441412,3.0760493627787424,False
2025-04-07,SNDK,29.21999931335449,32.97999954223633,27.88500022888184,31.479999542236328,6238600,4.549979754612732,0.04449504624342149,17.436685260378866,-2.955832875975084,49.36649990081787,,127.25464185392357,-44.20418191441286,1.6565190954013314,False
2025-04-08,SNDK,33.0,35.84000015258789,31.655000686645508,32.349998474121094,5979600,2.7636561135189863,0.02726156477130104,12.681816563461767,4.828464040237068,48.37599983215332,,128.62661700490276,-42.66217737680258,1.5303270717100885,False
2025-04-09,SNDK,31.920000076293945,39.650001525878906,31.26000022888184,36.58000183105469,5601600,13.07574515132497,0.12288771923979747,26.284465153332114,-1.3292068565973314,47.682999992370604,,138.6628803678212,-35.16482981527454,1.3734107617678104,False
2025-04-10,SNDK,34.599998474121094,35.029998779296875,30.51000022888184,31.075000762939453,4153400,-15.04920938369596,-0.1630980310705623,13.063580201588007,-5.412802782455484,46.81475009918213,,148.04081340837234,-44.92201033064948,1.0108289191402575,False
2025-04-11,SNDK,30.559999465942383,32.04999923706055,28.270000457763672,31.96999931335449,4856000,2.8801239853304406,0.02839427964561647,12.369106169355462,-1.6572849053998029,45.67225008010864,,139.1796774449266,-43.33569593954469,1.1817025910581422,False
2025-04-14,SNDK,33.75,36.16999816894531,32.47999954223633,33.54999923706055,4102300,4.942133117425684,0.048238899083377085,10.933329264322916,5.567722004616904,44.56724996566773,,140.9960650883768,-40.535270602814144,0.9842594780831136,False
2025-04-15,SNDK,33.29999923706055,34.560001373291016,32.88999938964844,33.22999954223633,1936800,-0.9537994101375014,-0.009583772086430908,5.015021086799257,-0.7451564998065319,43.407750034332274,,140.3811433123392,-41.10244484104436,0.46834873699635826,False
2025-04-16,SNDK,32.29999923706055,33.119998931884766,30.75,32.029998779296875,2321000,-3.611197049263315,-0.03678014308106592,7.3374581667651055,-2.7986768522031524,42.19274988174438,,140.10963496906976,-43.2293516150328,0.5626127922295926,False
2025-04-17,SNDK,31.75,32.65999984741211,30.38999938964844,31.290000915527344,2057200,-2.3103274803989104,-0.023374338569609243,7.149607740987932,-0.8741766780142934,40.946749973297116,,139.7874306188171,-44.54093950547134,0.5025945724086036,False
2025-04-21,SNDK,31.06999969482422,31.06999969482422,28.940000534057617,29.809999465942383,2579400,-4.72995016388934,-0.04845469716561812,6.8554849748563935,-0.703103912643066,39.7392499923706,,139.89684554892375,-47.16412542822378,0.6607882116653687,False
2025-04-22,SNDK,30.26000022888184,31.1200008392334,29.315000534057617,29.6200008392334,2883700,-0.6373654146691776,-0.006394052601607303,5.964971221160098,1.5095631365360296,38.57074995040894,,140.08724157273573,-47.50088301928227,0.7452258845632519,False
2025-04-23,SNDK,31.98500061035156,32.77799987792969,30.200000762939453,30.36000061035156,2750200,2.498311107871376,0.024676135458247206,8.060025217432374,7.984468953780666,37.478749942779544,,141.3190189780293,-46.18929174821862,0.7137583130575831,False
2025-04-24,SNDK,30.809999465942383,32.97999954223633,30.309999465942383,32.290000915527344,2590500,6.357049625742528,0.061631640492226136,8.666017924620169,1.4822096394734308,36.46225004196167,,144.3353267078913,-42.76851832068934,0.6607525002997043,False
2025-04-25,SNDK,32.2599983215332,33.369998931884766,31.600000381469727,32.849998474121094,1322100,1.7342754497243318,0.01719408535726652,5.486666591775934,-0.09291605185342,35.46074991226196,44.04169994354248,144.73119074390326,-41.77596678441159,0.3385026614742955,False
2025-04-28,SNDK,32.630001068115234,33.0,31.65999984741211,32.27000045776367,1421000,-1.7655952611819403,-0.017813678231432206,4.106650654992735,-0.6697029413233357,34.62574987411499,43.96709995269775,143.37375980507306,-42.803967555735014,0.3761831834733541,False
2025-04-29,SNDK,31.38999938964844,33.040000915527344,31.38999938964844,32.939998626708984,1385900,2.0762260906138863,0.02054966280951742,5.256456062318459,-2.726994284574036,33.892249774932864,43.892899894714354,144.0852767865085,-41.61644860733119,0.3704584821333105,False
2025-04-30,SNDK,31.84000015258789,32.470001220703125,31.01000022888184,32.11000061035156,2322100,-2.519726930663646,-0.025520155949244838,4.5854302287200825,-3.339400485673283,33.09224977493286,43.59209987640381,143.69471634896271,-43.087554674850125,0.6190013501752029,False
2025-05-01,SNDK,32.47999954223633,34.189998626708984,32.47999954223633,32.59000015258789,1910200,1.494859959864292,0.014837970421948565,5.264775580581546,1.1522856582116825,32.33824987411499,43.32389987945557,144.19150026799494,-42.2367933175048,0.5079495081914902,False
2025-05-02,SNDK,33.11000061035156,35.40999984741211,33.04999923706055,34.400001525878906,2193700,5.5538550623396965,0.0540511112047799,7.127757676977295,1.5955828638508862,32.14525003433228,43.04669994354248,125.09752606085274,-39.028708538999304,0.6264680390496602,False
2025-05-05,SNDK,33.83000183105469,35.22999954223633,33.525001525878906,34.61000061035156,1993800,0.6104624277841308,0.006086066546077795,5.039899273053828,-1.6569757835487642,32.37025003433227,42.73149997711182,89.38595638003899,-38.65650171289514,0.6580295746966539,False
2025-05-06,SNDK,34.02000045776367,34.43000030517578,33.459999084472656,33.83000183105469,1707600,-2.25368033961717,-0.022794638364583175,2.851267512201817,-1.7047100323119513,32.487750148773195,42.43610004425049,88.82826185898212,-40.03898807342502,0.6091164137896593,False
2025-05-07,SNDK,34.0,35.560001373291016,33.37799835205078,34.970001220703125,3640000,3.3697881405432284,0.03314254906464509,6.417655944824219,0.5025071230982281,32.6187502861023,42.17230007171631,89.06026341901321,-38.01842900457358,1.3549605888867176,False
2025-05-08,SNDK,34.970001220703125,37.7599983215332,33.130001068115234,36.65999984741211,4969000,4.832709658896039,0.04719565226687816,13.239911615092806,0.0,32.622750186920165,41.97390003204346,79.14811401290899,-35.023039636342105,1.8717076083087394,False
2025-05-09,SNDK,37.959999084472656,38.790000915527344,37.27999877929688,37.7400016784668,2039200,2.945995186988326,0.02903434616556666,3.9778771671470357,3.5460972244175215,32.95600023269653,41.82550006866455,50.967956048252894,-33.10882151137743,0.7999733237612712,False
2025-05-12,SNDK,41.13999938964844,42.2400016784668,40.0,41.27000045776367,5374400,9.353467467678932,0.08941527044153252,5.4448267177914,9.00900254363679,33.42100028991699,41.713900108337405,58.045171967790395,-26.852176892697067,2.087141578365867,False
2025-05-13,SNDK,41.84999847412109,43.79999923706055,41.29999923706055,42.0,2186700,1.7688382218057352,0.017533763426954785,5.973715868940671,1.4053743879915759,33.84350032806397,41.54770008087158,56.56074681071593,-25.558310239156235,0.8820094989361594,False
2025-05-14,SNDK,42.0,43.43000030517578,41.0099983215332,41.93000030517578,1828400,-0.16666594005766422,-0.0016680498224768137,5.761909484863281,0.0,34.278500366210935,41.41250011444092,56.243274463375045,-25.68237918119096,0.7391043352244822,False
2025-05-15,SNDK,41.16999816894531,41.86299896240234,39.75,40.540000915527344,1930800,-3.3150474112371042,-0.03371240485372917,5.1323756530943445,-1.8125497989482597,34.70400047302246,41.253900108337405,55.90259089011319,-28.146043546237888,0.786702495013843,False
2025-05-16,SNDK,40.52000045776367,41.0,39.92499923706055,40.43999862670898,2132500,-0.24667559585590526,-0.002469803413621907,2.65301271173476,-0.04933511917117883,35.16150035858154,41.13270008087158,54.63715924494473,-28.32328972146625,0.8675540873697143,False
2025-05-19,SNDK,39.33000183105469,39.5,38.52999877929688,38.77999877929688,1765400,-4.104846448525179,-0.041914741856681204,2.4663136932203544,-2.7447992911680763,35.61000032424927,40.88830005645752,53.7056601685905,-31.26550861775432,0.730300824039448,False
2025-05-20,SNDK,38.77999877929688,41.11100006103516,38.45000076293945,40.18000030517578,1756400,3.6101123515927203,0.03546474864514515,6.861782830989446,0.0,36.138000297546384,40.63190006256104,53.74036642766762,-28.784116254559443,0.743923642362648,False
2025-05-21,SNDK,40.040000915527344,40.47999954223633,38.34999847412109,38.59999847412109,1816200,-3.932309156431657,-0.04011713004176176,5.319682865664561,-0.3484305340595073,36.55000019073486,40.36070003509521,57.05188344968808,-31.58454497191513,0.7847746289906862,False
2025-05-22,SNDK,38.400001525878906,39.28400039672852,37.77000045776367,37.84000015258789,1764900,-1.9689076465708388,-0.019885488724115774,3.9427080177184917,-0.5181268293994012,36.82750015258789,40.108700065612794,54.946518710038774,-32.93158209739933,0.7764577004551224,False
2025-05-23,SNDK,36.25,37.56700134277344,35.790000915527344,37.27999877929688,1232900,-1.4799190566406772,-0.01490979114291946,4.902070144127156,-4.2019031347153675,37.04900016784668,39.88550006866455,55.40842988497209,-33.92414039492731,0.5434737090350465,False
2025-05-27,SNDK,37.94499969482422,38.619998931884766,37.5,38.18000030517578,1411000,2.4141672622014942,0.023854869217473595,2.9516377411844754,1.7838007974845693,37.34450016021729,39.55270008087158,54.973202423056264,-32.32895862412344,0.6221189521418131,False
2025-05-28,SNDK,38.400001525878906,38.90999984741211,37.79999923706055,38.58000183105469,1055800,1.0476729247817174,0.010422228648141907,2.890626474594018,0.576221107764896,37.62650032043457,39.2113000869751,54.793797362473754,-31.61998744571054,0.4689214096955431,False
2025-05-29,SNDK,39.040000915527344,39.22499847412109,37.685001373291016,38.59999847412109,1501900,0.05183162809054842,0.0005181820014197314,3.9446646124886984,1.1923252012455476,37.95100021362305,38.85490009307861,53.450333772815384,-31.58454497191513,0.6794267464058555,False
2025-05-30,SNDK,38.18999862670898,38.45000076293945,36.68000030517578,37.68999862670898,5499600,-2.3575126512562106,-0.0238574660976818,4.634722496496202,-1.062175812486077,38.2060001373291,38.4821000289917,54.66054604748174,-33.19744797961673,2.3010782381663675,False
2025-06-02,SNDK,37.540000915527344,37.880001068115234,36.20700073242188,37.33000183105469,1621000,-0.9551520529883395,-0.009597428865582458,4.456580433916195,-0.3979774917671097,38.35250015258789,38.10450008392334,52.042053114437955,-33.83551392668803,0.6864644539727913,False
2025-06-03,SNDK,37.45000076293945,39.2400016784668,36.869998931884766,38.63999938964844,1294000,3.5092351844032477,0.03449065157149089,6.328445122295932,0.32145439592488056,38.55400009155274,37.79810009002686,53.15163910404672,-31.51364650182378,0.55622779548527,False
2025-06-04,SNDK,38.63999938964844,40.27000045776367,38.34999847412109,39.81999969482422,1860500,3.053831065773527,0.030081297423699027,4.968949311518232,0.0,38.85349998474121,37.534700050354004,52.729613128924356,-29.422188962881002,0.7971191458550233,False
2025-06-05,SNDK,39.375,40.45000076293945,37.33000183105469,39.119998931884766,5456000,-1.7579125271325324,-0.0177354731091115,7.923806811135912,-1.1175281221362243,39.06099987030029,37.27310001373291,52.624002093015065,-30.662885144478448,2.2500546430059014,False
2025-06-06,SNDK,39.72999954223633,40.15499877929688,38.52999877929688,39.150001525878906,10955500,0.07669374952279373,0.0007666435489501744,4.090108277681927,1.559306306254471,39.18549995422363,37.00370006561279,50.28616047847865,-30.609707911284822,4.021614041785434,False
2025-06-09,SNDK,40.27000045776367,42.23500061035156,39.54999923706055,41.81999969482422,10990300,6.819918428816396,0.06597422529111618,6.667497747130949,2.8607889865455594,39.38949985504151,36.78250003814697,54.34093544703106,-25.877346593317018,3.4651024210914616,False
2025-06-10,SNDK,41.790000915527344,42.65999984741211,40.75,41.59000015258789,4056300,-0.5499749974048784,-0.0055149292794429705,4.570470939383102,-0.07173309305544828,39.40549983978271,36.63490001678467,44.34023842069114,-26.28500265446685,1.3060382090955485,False
2025-06-11,SNDK,42.380001068115234,43.22999954223633,39.88999938964844,40.22999954223633,3891800,-3.2700182865157745,-0.03324678284064797,7.881076140653412,1.899497265277561,39.31699981689453,36.48729999542236,45.38708053222232,-28.6954965475704,1.2195947428127332,False
2025-06-12,SNDK,39.66999816894531,41.83000183105469,39.43999862670898,41.29999923706055,2052000,2.6597059582385896,0.026249506910844378,6.024712161990131,-1.3919994523069468,39.28549976348877,36.35109996795654,46.49494888032586,-26.799006420753678,0.6408014389927051,False
2025-06-13,SNDK,41.0,42.83000183105469,40.77999877929688,42.5,2755900,2.905570908249877,0.02864159443649461,5.000007443311721,-0.7263904179236502,39.383499717712404,36.24770000457764,45.89750086207201,-24.672099646765243,0.8496698777090762,False
2025-06-16,SNDK,43.369998931884766,44.84999847412109,42.560001373291016,44.209999084472656,2901800,4.023527257582726,0.039446911199177315,5.28014101274628,2.047056310317097,39.57199974060059,36.36670001983643,47.689131728098005,-21.641261043488093,0.884166778388524,False
2025-06-17,SNDK,44.22999954223633,44.55899810791016,43.53499984741211,44.09000015258789,2914900,-0.2714293923767874,-0.0027179842988744873,2.315166789726535,0.04523967016025754,39.83749980926514,36.64630001068115,44.56112787973698,-21.853949692511865,0.8728722074243098,False
2025-06-18,SNDK,45.0,47.43000030517578,44.86000061035156,46.619998931884766,3351400,5.738259856069372,0.05579660786584206,5.711110432942709,2.0639597284253908,40.15949974060059,36.94909999847412,46.84492204997924,-17.369726258613493,0.9801751002066282,False
2025-06-20,SNDK,46.97999954223633,48.209999084472656,44.7599983215332,46.58000183105469,4762700,-0.0857938690400184,-0.0008583069304317625,7.343552142519299,0.7722020990981848,40.55849990844727,37.233700065612794,43.513923378081195,-17.440617967454585,1.3353951061401763,False
2025-06-23,SNDK,46.36000061035156,48.25,45.80400085449219,46.95000076293945,1791600,0.7943300071707737,0.007911918138229002,5.276098173651995,-0.47230831269836626,41.013999938964844,37.44110004425049,42.12968956924065,-16.784824022235323,0.5021518591754967,False
2025-06-24,SNDK,47.18000030517578,48.75,46.709999084472656,47.34000015258789,1740600,0.8306696130158331,0.008272385404758165,4.323867957464913,0.4898818711370101,41.51700000762939,37.76640003204346,41.04403474537164,-16.09358084197038,0.4844109617252444,False
2025-06-25,SNDK,47.34000015258789,48.15999984741211,47.04999923706055,47.25,2357900,-0.19011439015166332,-0.001902953369319782,2.3447414591756885,0.0,41.970499992370605,38.07200004577637,41.0710796293954,-16.253099019050765,0.6476724143850903,False
2025-06-26,SNDK,49.595001220703125,49.81999969482422,47.06999969482422,47.43999862670898,3449600,0.40211349568037846,0.004013071801761914,5.5449136653151845,4.962965546461651,42.41349983215331,38.34980003356934,41.1388931411177,-15.916341427992286,0.9173821525876501,False
2025-06-27,SNDK,47.22999954223633,47.7400016784668,46.18999862670898,47.150001525878906,3624000,-0.6112923887539923,-0.006131684299822915,3.281818900658044,-0.44266250116292705,42.8409999847412,38.62820007324219,41.416176210840334,-16.43033843302887,0.9373132938647879,False
2025-06-30,SNDK,47.22999954223633,47.34000015258789,45.33000183105469,45.34999847412109,3034600,-3.817609742323902,-0.03892389852726952,4.255766125374877,0.16966704934997523,43.223999977111816,38.89460006713867,43.3501024672954,-19.620701974636667,0.810714056722734,False
2025-07-01,SNDK,45.70000076293945,45.915000915527344,44.29999923706055,44.959999084472656,2893400,-0.8599766323498015,-0.00863695769213857,3.533920462812086,0.7717801556665904,43.605499839782716,39.168000030517575,43.29602199639238,-20.3119451549016,0.7600729232886932,False
2025-07-02,SNDK,44.52000045776367,46.2400016784668,44.16999816894531,46.209999084472656,3509400,2.780249166934934,0.02742301984757134,4.649603522545571,-0.9786446522881298,43.98399982452393,39.49600002288818,42.82067429442103,-18.0964186739241,0.8958241331866416,False
2025-07-03,SNDK,46.095001220703125,47.31999969482422,45.88999938964844,46.40999984741211,1441600,0.4328084113869979,0.004318744895406734,3.102289331393944,-0.24885926433219074,44.31349983215332,39.83180000305176,42.10460648507741,-17.741933084717655,0.3699668810862901,False
2025-07-07,SNDK,47.13999938964844,47.23500061035156,45.09000015258789,45.220001220703125,2446100,-2.564099613491677,-0.025975456120675755,4.550276804277381,1.57293588587899,44.61849994659424,40.12900001525879,42.858552465917285,-19.851111860558134,0.6529776539146359,False
2025-07-08,SNDK,46.119998931884766,47.25,45.61000061035156,46.16999816894531,2347200,2.1008335307325154,0.020790703015340917,3.555939782372012,1.9902646768828358,44.96949977874756,40.40659996032715,43.04607547062661,-18.16731714401544,0.7079144241484714,False
2025-07-09,SNDK,46.119998931884766,47.09000015258789,45.98500061035156,46.20000076293945,1575100,0.06498287889107335,0.0006496177416082105,2.3959227403025674,-0.10829378177055204,45.18849983215332,40.67360000610351,37.28708205877658,-18.114139910821812,0.5536583951253033,False
2025-07-10,SNDK,47.369998931884766,47.75,46.619998931884766,46.95000076293945,1734300,1.6233765965684377,0.01610340730277926,2.385478348310939,2.5324635273249907,45.456499862670896,40.96720001220703,37.26966262353911,-16.784824022235323,0.6355552542422571,False
2025-07-11,SNDK,46.290000915527344,47.415000915527344,45.82500076293945,46.09000015258789,1242000,-1.8317371594813947,-0.0184872118612458,3.4348674036308933,-1.4057504508777074,45.74949989318848,41.23020004272461,35.532785812461185,-18.30910732294787,0.4783721481104878,False
2025-07-14,SNDK,44.630001068115234,44.84999847412109,41.459999084472656,42.47999954223633,5486900,-7.832502925580631,-0.08156264388536538,7.595786037456157,-3.167713342675438,45.80849990844727,41.43760002136231,46.59272526050378,-24.707548881810915,1.9822257545925832,False
2025-07-15,SNDK,42.79999923706055,43.45000076293945,42.51499938964844,42.720001220703125,2398200,0.5649757086936269,0.005633857068747972,2.1845826868178944,0.7532949582686577,45.81949996948242,41.64020004272461,45.512358033342885,-24.28216482251312,0.8720204060483644,False
2025-07-16,SNDK,42.7599983215332,42.959999084472656,40.29999923706055,41.36000061035156,2338400,-3.183521937008915,-0.03235297826922734,6.220766959367674,0.09362616967973914,45.67700004577637,41.77940002441406,44.43590037860671,-26.69265871561668,0.8590757881627262,False
2025-07-17,SNDK,41.400001525878906,42.2599983215332,41.040000915527344,41.52000045776367,2290100,0.3868468207228748,0.0038610049255467516,2.9468535290831954,0.09671401096964516,45.548500061035156,41.917600021362304,44.50925955854979,-26.409071596501565,0.8510994126183915,False
2025-07-18,SNDK,41.540000915527344,42.28499984741211,40.84000015258789,42.18999862670898,1678600,1.613675726296937,0.016007943703322702,3.4785740562756913,0.04817065882265492,45.327000045776366,42.08479995727539,39.49623059368915,-25.221552648097767,0.6438534548725315,False
2025-07-21,SNDK,41.72800064086914,42.27999877929688,40.54999923706055,41.61000061035156,2174200,-1.3747286921935054,-0.01384265592285594,4.145896078572102,-1.0950414811043974,45.078499984741214,42.21759994506836,39.58479924847259,-26.24955341942118,0.877510907337076,False
2025-07-22,SNDK,41.5099983215332,41.97999954223633,40.88999938964844,41.36000061035156,1846700,-0.6008171024583064,-0.006026292706013514,2.6258737573170556,-0.24033234162817996,44.79899997711182,42.31159996032715,39.25969574072793,-26.69265871561668,0.7445035064272741,False
2025-07-23,SNDK,41.060001373291016,43.650001525878906,41.060001373291016,43.0,2220800,3.9651822181984597,0.038885870736339534,6.307842342822354,-0.7253366359609381,44.581999969482425,42.41679992675781,42.16702807394119,-23.785889054374245,0.8867398296236108,False
2025-07-24,SNDK,43.08000183105469,43.5,42.02999877929688,42.060001373291016,1347100,-2.186043317927866,-0.02210291276824794,3.4122589559489094,0.186050769894619,44.32250003814697,42.43259994506836,42.58997736363507,-25.451962534019234,0.5489595197877677,False
2025-07-25,SNDK,42.47999954223633,42.60499954223633,41.5,42.47999954223633,869200,0.9985690804376057,0.009936163232387774,2.6012230558940264,0.9985690804376057,44.07450008392334,42.44219993591309,42.82257158452183,-24.707548881810915,0.3738663466522144,False
2025-07-28,SNDK,43.08000183105469,43.2400016784668,41.56999969482422,41.88999938964844,851300,-1.3888892630549043,-0.013986245769099348,3.8765132605884407,1.4124347817419336,43.811499977111815,42.44139991760254,42.92804662616005,-25.753277651282303,0.38938644077099704,False
2025-07-29,SNDK,42.2599983215332,43.18999862670898,41.67699813842773,42.93000030517578,1202600,2.4826949884948935,0.02452376895654984,3.58021899757226,0.8832631589299922,43.69050006866455,42.48919990539551,42.36132659577792,-23.90995799640896,0.574126588563299,False
2025-07-30,SNDK,42.06999969482422,43.470001220703125,42.06999969482422,43.38999938964844,1334800,1.0715096231135979,0.010658096398465489,3.327790672770424,-2.003262530254113,43.61200008392334,42.5481999206543,42.558424792122196,-23.09464587410931,0.6618635117244251,False
2025-07-31,SNDK,43.72999954223633,44.619998931884766,42.24300003051758,42.91999816894531,1849200,-1.0832017223195711,-0.010891110643159951,5.435625260117781,0.7835910517874023,43.44750003814697,42.630999908447265,41.22393208387961,-23.927685994556924,0.9562915003206255,False
